epoch,loss,sec
1,2.4371998364677525,0.9521446228027344
2,1.333794056631551,1.8476841449737549
3,0.8616727375157989,2.735236167907715
4,1.4468325820963572,3.628702402114868
5,1.124248815239361,4.524549961090088
6,1.2043527452883744,5.4159181118011475
7,0.9160641955562158,6.332162618637085
8,1.043417743527063,7.214519500732422
9,1.0061948797342801,8.110976934432983
10,0.8505346731531738,9.018341779708862
11,0.9798203787148589,9.917978286743164
12,1.5434128157794476,10.802266836166382
13,1.0512609987123178,11.682056665420532
14,1.5283207320193253,12.559764385223389
15,0.8223095157063833,13.446872472763062
16,0.9091368851869708,14.318466186523438
17,1.0056491981048394,15.197042226791382
18,1.1395484999301706,16.065918922424316
19,0.8427638534161419,16.94438886642456
20,0.9349794411054342,17.82859492301941
21,0.9251289311058746,18.713828086853027
22,0.727356975510864,19.612159967422485
23,1.3722929793714296,20.495993852615356
24,0.7033088484981863,21.38722062110901
25,0.9788630779389993,22.266428470611572
26,0.7556183050469597,23.137017488479614
27,0.9341340338682184,23.98969578742981
28,0.9763140681540907,24.838087558746338
29,0.832327213230552,25.693165063858032
30,0.699356562577852,26.55985140800476
31,0.7815363382791528,27.42070436477661
32,0.8271194954983668,28.273995399475098
33,1.5813608821481466,29.1294949054718
34,0.7513473307400351,29.992548942565918
35,0.8018695774423604,30.852887392044067
36,0.9131470194621252,31.701639890670776
37,0.8237767234850343,32.55011582374573
38,0.8763063265066041,33.40424108505249
39,0.6967343756246684,34.25985884666443
40,0.8873886806466201,35.10756325721741
41,0.7628845322028835,36.00390911102295
42,0.8888417164251061,36.86911416053772
43,0.8802791391268815,37.72106432914734
44,0.9465089561141068,38.566949129104614
45,0.7632249440297042,39.41454577445984
46,0.8582291398658464,40.26819849014282
47,0.8177183718411344,41.126898765563965
48,0.7879731351380596,41.982152223587036
49,0.9330187851913495,42.827544927597046
50,0.7770387623459101,43.673930406570435
51,0.7527434706208435,47.31971335411072
52,0.9437593890003638,48.179800033569336
53,0.8748395940159807,49.02698516845703
54,0.6964065818171395,49.885910511016846
55,0.7511023317491359,50.74662208557129
56,0.7822462111471755,51.600685119628906
57,0.838957203625895,52.453460454940796
58,0.8888085073339614,53.31620407104492
59,0.7177798912611486,54.188552141189575
60,0.718394999622856,55.05846858024597
61,0.8591373114025976,55.95724940299988
62,0.7526866940523286,56.89880633354187
63,0.8691338349299709,57.859012603759766
64,0.6817740588126207,58.81006479263306
65,0.7776072145080065,59.76973628997803
66,0.7427510754989073,60.709930658340454
67,0.7774243125655126,61.65482306480408
68,0.7388421660842429,62.621480226516724
69,0.72392400436214,63.586108922958374
70,0.809313647716426,64.53164291381836
71,1.301790381283822,65.48609471321106
72,0.798550086584643,66.43943881988525
73,0.8217590958211977,67.3922791481018
74,0.795445708908362,68.35310792922974
75,1.04966948610168,69.24078869819641
76,0.8409706550364447,70.09427285194397
77,0.7817123536352474,70.98172497749329
78,0.7439071517437696,71.83529233932495
79,0.7719678304314909,72.70626616477966
80,0.74843618781813,73.56743478775024
81,0.771767523609987,74.4175717830658
82,0.7543551957898653,75.28063440322876
83,1.1322111204119012,76.14325785636902
84,1.1231250865753777,77.01197576522827
85,0.9011946470651886,77.86522006988525
86,0.6816074780769424,78.72960615158081
87,0.6890389446427326,79.58714723587036
88,0.7905501674141476,80.45884895324707
89,3.5039642164299245,81.32270002365112
90,1.6271226805920649,82.17882943153381
91,0.8487245168186502,83.05373167991638
92,0.8002853112866973,83.97270250320435
93,0.9632472890327768,84.89865732192993
94,0.7950498783075721,85.81615543365479
95,0.941670108734086,86.73203563690186
96,0.896776023514495,87.64855694770813
97,0.69860538078638,88.5681221485138
98,0.8291777261615833,89.4724018573761
99,0.7680028492658593,90.38192510604858
100,0.8977569825025183,91.26062273979187
101,0.7476474743908142,94.92820906639099
102,0.9545974029357186,95.81586265563965
103,0.7751599464676168,96.69061541557312
104,0.8603490847577848,97.55989503860474
105,0.7196564043936605,98.43922400474548
106,0.8381475152097421,99.30918669700623
107,0.9465508997938273,100.18934679031372
108,0.6323717778069106,101.10130572319031
109,1.0662264669092723,101.99843454360962
110,0.6298361342252776,102.90083909034729
111,0.9079129821574776,103.80096936225891
112,0.8468422516073921,104.69371485710144
113,0.7988774998131956,105.6005289554596
