epoch,loss,sec
1,2.9066100084084145,0.8728365898132324
2,1.8707365354007863,1.7533538341522217
3,1.813691405222771,2.606569290161133
4,1.54483081376616,3.4633350372314453
5,1.2641193420091208,4.317260980606079
6,1.56944613432155,5.159569501876831
7,1.570373748448935,5.9914772510528564
8,1.6423236873159384,6.834830045700073
9,1.2722482490650517,7.669291973114014
10,1.816634554455572,8.521308898925781
11,1.9923561178147793,9.360641479492188
12,1.7153849086149575,10.2105553150177
13,1.5945392168979062,11.046140193939209
14,1.6112231753687276,11.872867584228516
15,1.8120142562671544,12.676207542419434
16,1.5567644855126421,13.46986436843872
17,1.4243126810984093,14.267060995101929
18,1.5885082905755399,15.066120862960815
19,1.5452337987681335,15.867187738418579
20,1.3870419233720352,16.67552614212036
21,1.4152466982523813,17.472062349319458
22,1.6293252801245197,18.276947498321533
23,1.3670832731146763,19.083740234375
24,1.618036661039483,19.89471697807312
25,1.4877220088259338,20.69539785385132
26,1.5844328614506633,21.508142232894897
27,1.5269025424891647,22.326664209365845
28,1.4474243731931487,23.130297422409058
29,1.418326044633509,23.93598961830139
30,1.3339488985254726,24.744296073913574
31,1.281690714880824,25.545878410339355
32,1.269154820947888,26.354419708251953
33,1.2770106485707964,27.15246558189392
34,1.9091953037385927,27.951152324676514
35,1.326352763425638,28.735321760177612
36,1.5998845527027832,29.520341157913208
37,1.5000888668397006,30.30324411392212
38,2.115697298813215,31.094817638397217
39,1.8992514476140445,31.882931232452393
40,1.4312879956981286,32.67532730102539
41,1.2933890100053334,33.4664511680603
42,1.3677170286747686,34.258845806121826
43,1.4066806400610887,35.055663108825684
44,1.8132487672797226,35.85118508338928
45,1.5255004558910399,36.636781454086304
46,2.647921722005815,37.43889546394348
47,1.2586924905512245,38.233298540115356
48,1.26928628773052,39.023338079452515
49,1.4652104242209425,39.80786490440369
50,1.4982389048871367,40.60185790061951
51,1.259003012589714,44.108469009399414
52,1.2071155229821167,44.918736696243286
53,1.388742634075436,45.731683015823364
54,1.5047637140477432,46.57398176193237
55,1.2884510374092992,47.41074013710022
56,12.568850225630277,48.244714975357056
57,1.1527228652935555,49.098987340927124
58,1.7093950782882723,49.947009325027466
59,2.4366065001689847,50.79299283027649
60,1.8934652467773474,51.629997968673706
61,1.6222108549616756,52.519291400909424
62,1.3901942920217172,53.346747398376465
63,1.1907072439987927,54.214158058166504
64,1.438274522391247,55.07050085067749
65,1.4083779102607452,55.91808605194092
66,1.405609134089281,56.752546310424805
67,1.4247733784363943,57.62615418434143
68,1.4172264146222238,58.49313187599182
69,1.334134597668147,59.369173526763916
70,1.2598008787992627,60.234935998916626
71,1.3838774921828287,61.090970277786255
72,1.3226472148077284,61.949692487716675
73,1.567776035081516,62.822288274765015
74,1.3409839328081208,63.69065308570862
75,1.2608526863772025,64.51179909706116
76,1.3041891233519989,65.33151030540466
77,1.3794577085472486,66.21823477745056
78,1.5729856517344238,67.05193972587585
79,1.393706448495071,67.9471480846405
80,1.2169277450921847,68.80913209915161
81,1.3522032887991915,69.6306746006012
82,1.1903486646454227,70.4565041065216
83,1.2952826629055942,71.27805399894714
84,1.1919936323637499,72.12556481361389
85,1.6307316880990217,72.99759864807129
86,1.41488343019514,73.88172888755798
87,1.6448217005211305,74.78154182434082
88,1.6003660330786666,75.6623899936676
89,1.5682757953479094,76.56841707229614
90,1.5234179683128728,77.4748215675354
91,1.231611642005675,78.37509512901306
92,1.2513007549073627,79.27935934066772
93,1.4251892802087551,80.18655347824097
94,1.3034849406239835,81.08744525909424
95,1.5626370400348877,81.9731969833374
96,1.2465476389241188,82.841876745224
97,1.1810058191260124,83.70283079147339
98,1.3874511361478807,84.56788992881775
99,1.4412964219524664,85.44274663925171
100,1.2500771270430786,86.30777311325073
101,1.312432353503685,89.80610823631287
102,1.3416512149405924,90.66422939300537
103,1.415661372977527,91.53204250335693
104,1.3136758475287005,92.39017724990845
105,1.3618034899849047,93.20544052124023
106,1.4263943323092734,94.01079559326172
107,1.3406402083173237,94.82162380218506
108,1.6671956908948562,95.64240765571594
109,1.4471049885800544,96.45312881469727
110,1.3360057378366115,97.25717377662659
111,1.439902789771874,98.05382490158081
112,1.2144130252480032,98.84451985359192
113,1.4731730029601207,99.65101790428162
114,1.1250317297340866,100.4499237537384
115,1.0934745877327279,101.26535487174988
116,1.4643497146131035,102.07993125915527
117,2.3556532483012913,102.8793032169342
118,1.5413771927891735,103.67759418487549
119,1.1770999774317,104.47609972953796
120,1.5913835342260116,105.29847383499146
121,1.493455022890517,106.09733128547668
122,1.5856311206725684,106.90595388412476
123,1.2999310737990952,107.7289969921112
124,1.2596667114189488,108.51865863800049
125,1.4461532619761976,109.33466982841492
126,1.57187046864605,110.13044571876526
127,1.483983800568162,110.94824695587158
128,1.2939253313605614,111.7667031288147
129,1.4079319318617753,112.57369542121887
130,1.7079024477663667,113.36922907829285
131,5.268395231075664,114.1685242652893
132,1.872001531910389,114.97482347488403
133,1.2937157054709152,115.80834722518921
134,1.3723390532380089,116.63122892379761
135,1.5963852882801377,117.4756805896759
136,1.404456386550706,118.31246590614319
137,1.6868325933179957,119.14053630828857
138,1.6101483662137168,119.97927570343018
139,1.3907978797054037,120.82176470756531
140,1.4654559285696993,121.66505789756775
141,1.2937300235251004,122.50558257102966
142,1.3124399515701102,123.3668463230133
143,1.4358421298278932,124.21341729164124
144,1.3086081310967974,125.06748557090759
145,1.430976330956563,125.92830657958984
146,1.4982943475206798,126.77024841308594
147,1.2316430920556662,127.62587404251099
148,1.2112519186822341,128.46103191375732
149,1.1957221816769463,129.2780520915985
150,1.2642972987799093,130.09081029891968
151,1.2284001230678343,133.55396556854248
152,1.3089493483582393,134.37060523033142
153,1.3276732681279486,135.1902039051056
154,1.3247190028666815,136.01386380195618
155,1.036849332943638,136.81343412399292
156,1.2742602623246135,137.61490058898926
157,1.4244773788278566,138.43859219551086
158,1.4576848469714219,139.25838351249695
159,1.2232846528232255,140.0624361038208
160,1.4451027682566262,140.8728768825531
161,1.3319574992489467,141.67401432991028
162,1.3614172154264723,142.48114943504333
163,1.2815751230264916,143.282776594162
164,1.2139978978604553,144.0835325717926
165,1.5680502368969487,144.8763346672058
166,1.3006330632822627,145.66687107086182
167,1.4444086579605937,146.45876812934875
168,1.254871365624143,147.25692415237427
169,1.3728337370532941,148.0509214401245
170,1.265532714938943,148.82824063301086
171,1.4705434518152887,149.62051510810852
172,1.3634921969013645,150.4180600643158
173,1.104242391626727,151.22429966926575
174,1.2466801021525518,152.0186104774475
175,1.2862654133858358,152.8113100528717
