epoch,loss,sec
1,0.8196963952835074,0.8808865547180176
2,0.5134115175718499,1.755833625793457
3,1.224858196778703,2.6169421672821045
4,0.5481210838734489,3.47617244720459
5,0.3079458342999527,4.334019422531128
6,2.742711200580462,5.18023157119751
7,0.23920785530095862,6.0268614292144775
8,0.43211874323561017,6.871440649032593
9,0.37601708972192915,7.692613363265991
10,0.2320439542461302,8.522769927978516
11,0.4313972851395914,9.357142686843872
12,0.3605182140911977,10.176512479782104
13,0.40011178083794635,11.00173306465149
14,0.3785317638677727,11.815139532089233
15,0.3650773022247037,12.635391473770142
16,0.4508452927597712,13.455647468566895
17,0.3845505618403867,14.273820877075195
18,0.38317782666111727,15.093794822692871
19,0.3214491539413935,15.924128770828247
20,0.26521785550549165,16.7474467754364
21,0.3777150852490485,17.581300973892212
22,0.5819627890728184,18.403459787368774
23,0.3053121522606648,19.229114294052124
24,0.28519780289612173,20.041815519332886
25,0.34074402805033727,20.86143732070923
26,0.27309109949382004,21.682459354400635
27,0.37454614826698895,22.501014709472656
28,0.2485852411938543,23.333268642425537
29,0.49689930679334193,24.153804779052734
30,0.3563280656511329,24.990766048431396
31,0.3141278575568162,25.841123342514038
32,0.24305722176951847,26.672383069992065
33,0.4684553864632839,27.505363702774048
34,0.25692593276539105,28.34416365623474
35,0.35248513090587463,29.19528603553772
36,0.36570563577307563,30.028233289718628
37,0.33415361447739844,30.845794200897217
38,0.4099814480689076,31.72523283958435
39,0.2937565172744012,32.63247346878052
40,0.1764062908430075,33.513176918029785
41,5.2358808940391715,34.41357636451721
42,2.036086498625269,35.315698862075806
43,0.2712600647577459,36.20710587501526
44,0.35764033215830926,37.08749771118164
45,0.3783872325126965,37.97498822212219
46,0.4596283243316197,38.86108589172363
47,0.2718687971151367,39.74955892562866
48,0.38155149083738166,40.63925313949585
49,1.0742107703993768,41.54132437705994
50,0.35725483143721354,42.42833375930786
51,0.39019117003172327,45.992504596710205
52,1.181514468716131,46.83604454994202
53,0.32083291519126017,47.681994915008545
54,0.38178543133910786,48.521366596221924
55,0.2950747386389172,49.39712333679199
56,0.37131971342623543,50.26093363761902
57,0.34288868904305797,51.06960320472717
58,0.3620072267949581,51.868202686309814
59,0.3066798094372006,52.668498516082764
