subject_id,status,outlier_candidate,status_reason,n_brain_voxels,n_wls_valid_voxels,n_common_voxels,n_sampled_voxels,WLS_DWI_RelMSE,INR_DWI_RelMSE,DWI_RelMSE_Delta,DWI_RelMSE_Ratio,WLS_FA_mean,WLS_FA_std,INR_FA_mean,INR_FA_std,WLS_MD_mean,WLS_MD_std,INR_MD_mean,INR_MD_std,WLS_AD_mean,WLS_AD_std,INR_AD_mean,INR_AD_std,WLS_RD_mean,WLS_RD_std,INR_RD_mean,INR_RD_std,INR_FA_MAE,INR_FA_RMSE,INR_FA_Pearson,INR_MD_MAE,INR_MD_RMSE,INR_MD_Pearson,INR_AD_MAE,INR_AD_RMSE,INR_AD_Pearson,INR_RD_MAE,INR_RD_RMSE,INR_RD_Pearson,raw_dwi_quality,n_total_volumes,n_b0_volumes,n_b1000_volumes,raw_finite_ratio,raw_signal_min,raw_signal_max,raw_signal_mean,raw_signal_std,flag_wls_dwi_high,flag_inr_dwi_high,flag_fa_mae_high,flag_wls_fa_abnormal,robust_z_WLS_DWI,robust_z_INR_DWI,robust_z_FA_MAE,common_mask_definition,eval_seed,max_voxels,dwi_source
110613,normal,0,within cohort IQR fences on primary flags,878862.0,878568.0,878568.0,131072.0,0.20449576638367195,0.07509671139821078,-0.12939905498546117,0.3672286851030228,0.24658349853104666,0.18801381924377494,0.11949320618312123,0.09733691063022293,0.0009908383486826053,0.0005538989008459064,0.0008755402481896027,0.0003960213023035749,0.0012106635159947227,0.0005632843851920556,0.0009712642648691141,0.00042255679832742797,0.0008809257649862491,0.0005705513917997497,0.0008276782398485519,0.00038751533322101437,0.15530584192419408,0.2170809112764856,0.37844188018260483,0.00022839160033382382,0.0004048679073543724,0.7134813510672952,0.0003185377716402772,0.00048215360970578654,0.673649107148416,0.00024606387831284095,0.00040259082432928407,0.7156414617930651,available,108.0,18.0,90.0,1.0,0.0,42572.75,579.6771446438484,1322.117614329127,0,0,0,0,-0.19107225786884593,0.21833689303984452,-0.2702356910504665,brain & WLS_valid,42.0,131072.0,g2_shared_indices_reuse
111211,normal,0,within cohort IQR fences on primary flags,737671.0,737449.0,737449.0,131072.0,0.08888290259321018,0.058572030165510665,-0.03031087242769951,0.6589797188957354,0.24848981702732068,0.1889127485179433,0.12073347529293613,0.10669768173482908,0.0009361816439091747,0.00048550482025562416,0.0008590928829898726,0.0003554710800893143,0.0011520360018575058,0.000499440808457054,0.0009531241175165453,0.0003847908365906092,0.0008282544648055076,0.0005022646471912507,0.0008120772656239594,0.0003464818537565872,0.15718578813200676,0.22160591053637424,0.3543494166119455,0.00019398142253912906,0.00034883878883296436,0.7136534475036135,0.0002738336759744718,0.00041982334891377824,0.6785801539094766,0.00022223693657195124,0.0003535937211164898,0.7112535535751663,available,108.0,18.0,90.0,1.0,0.0,48955.50390625,425.91294583330966,1011.7092136772055,0,0,0,0,-0.7086001297759364,-0.5663842310261614,-0.14825987473594257,brain & WLS_valid,42.0,131072.0,g2_shared_indices_reuse
112920,inr_specific,1,INR DWI and FA MAE IQR-high while WLS FA mean within cohort fences; consistent with INR-specific failure,948104.0,947861.0,947861.0,131072.0,0.35804742771676074,0.18155966469661675,-0.176487763020144,0.5070827232425825,0.2591690535367736,0.18814163097515305,0.7159077734265583,0.030917292247055573,0.0009053533900878198,0.00046659313769268257,0.0004956242098211179,0.00018719660454983049,0.0011255390195767114,0.0004965036533380816,0.0008063445977891191,0.0003105394525931215,0.0007952605754418311,0.00047782061762184744,0.00034026401589548855,0.00013326205657305149,0.4621490325545107,0.49335226322126813,0.1346914852087658,0.0004193928557829244,0.0005912690454878002,0.4066112865910441,0.0003701416666050026,0.0005739239058077486,0.374380866579021,0.00045958239122557846,0.0006319231382989057,0.42219106705587944,available,108.0,18.0,90.0,1.0,0.0,29427.8046875,563.6184796723331,1153.8926443688983,0,1,1,0,0.49628433820630347,5.274030688717431,19.638551327506253,brain & WLS_valid,42.0,131072.0,g2_shared_indices_reuse
114116,normal,0,within cohort IQR fences on primary flags,703754.0,703523.0,703523.0,131072.0,0.6774610164731838,0.08685330846506017,-0.5906077080081236,0.12820414216188059,0.253841363861184,0.1873094151909853,0.1068463399480498,0.06852866978816914,0.0009222673008046129,0.00047080966318179825,0.0008034073909419618,0.00023976921896415833,0.0011447166773761127,0.0004999391268515005,0.0008866056005468288,0.0002531177359394915,0.0008110426125619621,0.00048523531976969595,0.0007618082861185644,0.00023680092728246168,0.16621539903786886,0.23063486128253533,0.31926035662208446,0.00022328457976282336,0.000424479781134225,0.5009299040163686,0.00031378614758154506,0.0005171566255233486,0.4471905207755141,0.00025062959850129127,0.00041976268318555225,0.5123891485243317,available,72.0,12.0,60.0,1.0,0.0,23296.302734375,420.0363310116807,1006.0333781078054,0,0,0,0,1.9261030402749577,0.7766320840679685,0.4376048466416617,brain & WLS_valid,42.0,131072.0,g2_shared_indices_reuse
114419,normal,0,within cohort IQR fences on primary flags,923630.0,923360.0,923360.0,131072.0,0.47552209651570504,0.10665896651758942,-0.3688631299981156,0.22429865467685328,0.28723842702877306,0.20179422566625368,0.12145541209761572,0.10745154146397909,0.0008576785671535259,0.000420534910260116,0.0007341868079173106,0.00022201065283286662,0.0010965501584443253,0.0004403941165876286,0.0008136838440025035,0.0002452765126956363,0.0007382427715208776,0.00044062607394742626,0.000694438289846597,0.00021505520075390088,0.19793465653864495,0.26635334078039946,0.20307633418963303,0.00020810854706123104,0.00041398938920021413,0.37488709941401044,0.00032095001975582287,0.0005043253905572863,0.3692743425114841,0.0002494059847430707,0.00041526002873963863,0.36871468711021066,available,108.0,18.0,90.0,1.0,0.0,39286.39453125,524.0704284943914,1080.9149586408191,0,0,0,1,1.0221463690672994,1.71715965195184,2.4956330553579753,brain & WLS_valid,42.0,131072.0,g2_shared_indices_reuse
115825,normal,0,within cohort IQR fences on primary flags,780488.0,780336.0,780336.0,131072.0,0.04271299633144778,0.07023208148424827,0.027519085152800486,1.6442789669742588,0.2558157074986935,0.19170573205941274,0.12432744345070573,0.08556039329571874,0.0009576807080857518,0.0004975506249690945,0.0008473939393797746,0.0003472504578116019,0.0011841802486545643,0.000509877241465369,0.0009460568264255915,0.000370747418114909,0.0008444309379150824,0.0005160281531130467,0.0007980624958109562,0.000339250169636283,0.15877272172464432,0.22209913267177986,0.36679980894768505,0.00020791895955863854,0.00037358874715715266,0.6966707187507244,0.0003022456176817533,0.00045364100791949266,0.6568629308483537,0.00023242563044900165,0.0003745686543829864,0.6946773169056497,available,108.0,18.0,90.0,1.0,0.0,39751.0390625,527.6279935266638,1260.5640784297996,0,0,0,0,-0.9152744785500132,-0.012673787317226713,-0.04529548160890555,brain & WLS_valid,42.0,131072.0,g2_shared_indices_reuse
116726,normal,0,within cohort IQR fences on primary flags,787123.0,786932.0,786932.0,131072.0,0.0965027472362908,0.08470241335366997,-0.011800333882620834,0.877720228485027,0.23346580248813428,0.18618433881636964,0.11553264331396297,0.10987089139220764,0.0010612041226202359,0.0006030291685695001,0.0009208584325830999,0.00042675294244175785,0.0012763269744415944,0.0006044518178124679,0.0010173388744491709,0.00046147906962904243,0.0009536426967212329,0.0006222038350832613,0.000872618211677452,0.00041894620030519426,0.1480382838268819,0.20995407389920734,0.40485783979892925,0.00025382966771498217,0.00043603229662414944,0.7292462861720943,0.0003421900537461213,0.0005162808259260068,0.6790911071202136,0.00027074354538694366,0.00043290241592515286,0.7323706131141587,available,108.0,18.0,90.0,1.0,0.0,33736.8125,528.7717024026217,1294.6608749416857,0,0,0,0,-0.6744907594765952,0.6744907594765952,-0.7417738275401746,brain & WLS_valid,42.0,131072.0,g2_shared_indices_reuse
120717,normal,0,within cohort IQR fences on primary flags,784446.0,784248.0,784248.0,131072.0,0.3134762134973366,0.05555758004258922,-0.2579186334547474,0.17723060841763438,0.2511609852697413,0.188000493879687,0.12912724785083105,0.09372200658522058,0.0009782053801226191,0.0005336945584383443,0.0008959092319070972,0.00042693768227273913,0.0012030864338338765,0.0005448058712206714,0.0010079483403037724,0.0004711860473019329,0.0008657648532313081,0.0005506774618582227,0.0008398896776478315,0.0004109322955784828,0.14970284615399188,0.2084118650158885,0.4422508308320532,0.00019098366911562758,0.00034224117312879425,0.7828451641577819,0.0002732900564700398,0.00041465434840656925,0.7498305211160105,0.00021829467100549155,0.0003462756789123068,0.7796895547106447,available,108.0,18.0,90.0,1.0,0.0,27861.634765625,458.05349245356376,1064.0420632243518,0,0,0,0,0.2967663530355507,-0.7095339024533365,-0.6337726795222866,brain & WLS_valid,42.0,131072.0,g2_shared_indices_reuse
121618,normal,0,within cohort IQR fences on primary flags,826981.0,826775.0,826775.0,131072.0,0.10189540258228266,0.07734981866982489,-0.024545583912457772,0.7591099962273892,0.2521701937855791,0.19390937867278255,0.11822558315432966,0.09503257397955128,0.0009526305746807064,0.00048052202533286357,0.0008458204923742625,0.0003112786347683593,0.0011732450825810892,0.0004907601521016566,0.0009377121013543329,0.0003334639195150498,0.00084232332076994,0.0005000260611239438,0.0007998746879983028,0.00030407827929658147,0.16387361248794288,0.23067303297994335,0.3083169163906976,0.00021868529480334752,0.00038153434619574194,0.6472810842831828,0.0003086041444927726,0.0004588596575749571,0.6017914601002775,0.00024309657210950215,0.00038351154254671476,0.6485177660204475,available,108.0,18.0,90.0,1.0,0.0,35706.66796875,507.285605126256,1150.6799822694047,0,0,0,0,-0.650351149457093,0.3253320505212223,0.28566362360319064,brain & WLS_valid,42.0,131072.0,g2_shared_indices_reuse
122418,normal,0,within cohort IQR fences on primary flags,766311.0,766180.0,766180.0,131072.0,0.16104355434103063,0.047243658191716977,-0.11379989614931366,0.2933595100097729,0.25679668597013006,0.18513243158768394,0.11903109922385817,0.1142548549200542,0.0009144743111978242,0.00042693031381759854,0.0008377289486169189,0.00031321602635626467,0.001142830856321075,0.00045189922301841625,0.000937850065672722,0.0003761118279267781,0.0008002960385762473,0.0004435927345802438,0.0007876683900317994,0.0003042911935379826,0.15947083608415094,0.21690527283659683,0.45526178298742886,0.00016247755159763913,0.00031126339507008216,0.708109167001551,0.00026377167535853683,0.00041788491471984684,0.6267842944722963,0.00018861952067613277,0.00031199695538152903,0.7118945838308377,available,108.0,18.0,90.0,1.0,0.0,20989.072265625,423.84636411951504,948.6723008584738,0,0,0,0,-0.3855811567128436,-1.1043439449794858,0.0,brain & WLS_valid,42.0,131072.0,g2_shared_indices_reuse
123925,normal,0,within cohort IQR fences on primary flags,685601.0,685494.0,685494.0,131072.0,0.07676183357164627,0.06262567750423399,-0.014136156067412281,0.8158439499205268,0.2591333028593712,0.19479958865037825,0.14140751908414778,0.11606119256395714,0.0009266343259385061,0.00047114894045148075,0.0008399762859579712,0.00037796941203852073,0.001150367998662971,0.00048177842017502507,0.0009520388745990931,0.0004147144883937776,0.0008147674895809097,0.0004905050405948475,0.0007839449916260556,0.0003675863321707647,0.14713940791871574,0.20780712843923782,0.488587678575858,0.00018451638306151176,0.00032829715163304284,0.7428486158996837,0.0002713410111990815,0.00040315507176676667,0.7029486792693088,0.00020385420866129015,0.00032855671672155534,0.7451775429575794,available,108.0,18.0,90.0,1.0,0.0,30707.4296875,372.75802036106813,915.4254885671559,0,0,0,0,-0.7628587204751356,-0.37388534699834686,-0.8000952423808645,brain & WLS_valid,42.0,131072.0,g2_shared_indices_reuse
124422,inr_specific,1,INR DWI and FA MAE IQR-high while WLS FA mean within cohort fences; consistent with INR-specific failure,731536.0,731407.0,731407.0,131072.0,0.24718025184282935,0.18772246487012836,-0.05945778697270099,0.7594557553468815,0.25552841962965467,0.19512414214020124,0.7161484415145741,0.022604745633716977,0.00097879085697133,0.0005608629815890585,0.0005681870794025603,0.00027081625623243263,0.0012026766430394851,0.0005672362301682041,0.0009177895556345042,0.0004328007754809992,0.0008668479640040319,0.0005783771252667701,0.0003933858413953401,0.00019831446846560723,0.4654457809193726,0.49918557446281553,0.17785849637505452,0.00042537816037976786,0.0006004995778509587,0.6448857706663934,0.0003677858400300981,0.0005472539206195221,0.5921525846252743,0.0004806726781134629,0.0006700513666378107,0.6497190825452432,available,108.0,18.0,90.0,1.0,0.0,38480.05078125,492.20644049958133,1246.5147233050543,0,1,1,0,0.0,5.56668864752769,19.852452965391667,brain & WLS_valid,42.0,131072.0,g2_shared_indices_reuse
124624,normal,0,within cohort IQR fences on primary flags,791415.0,791245.0,791245.0,131072.0,0.27010694949264213,0.1027059748785302,-0.16740097461411194,0.3802418822301644,0.24677222741026955,0.18717097886920012,0.08655166991251294,0.07736681789119687,0.0009606694881466466,0.000532439431420251,0.0007964480795137108,0.00025207880704411386,0.001175867382571436,0.0005441735938843783,0.000858731377968982,0.0002661180479170979,0.0008530705408932725,0.0005494606029922636,0.0007653064303133448,0.00024644036183115413,0.18029895630830767,0.25197470448579806,0.11042104366402535,0.0002623598416931012,0.00048245709631263754,0.5261614159791479,0.0003673478421776797,0.0005723277342428351,0.4832389309852374,0.0002910623797090904,0.0004774277294323838,0.5258321998607649,available,108.0,18.0,90.0,1.0,0.0,30328.72265625,521.7313607676715,1212.1269987378157,0,0,0,0,0.10262876167542696,1.5294406878917257,1.3513827981250979,brain & WLS_valid,42.0,131072.0,g2_shared_indices_reuse
129937,normal,0,within cohort IQR fences on primary flags,757759.0,757597.0,757597.0,131072.0,0.6340461479849651,0.0675749389566738,-0.5664712090282913,0.10657731960273052,0.25304660792846356,0.19537448028849616,0.13880089237499146,0.1125203274605111,0.000999120411822072,0.0005623432789692539,0.0008911129507811949,0.00044790232531597356,0.0012251964046054297,0.0005684646784776491,0.0010029750179057,0.00047529000378072103,0.0008860824153285197,0.0005809923311805534,0.0008351819172307869,0.0004398458024019405,0.14812494109374516,0.20978451539458146,0.45203132815455505,0.00022158330266082974,0.0003795554341325722,0.763176080796812,0.00030836285420007836,0.00045323693822795825,0.727298810861221,0.00023746383088761353,0.00037856597851383667,0.7636462592276104,available,108.0,18.0,90.0,1.0,0.0,28080.3671875,445.74200267164434,1070.0133080098003,0,0,0,0,1.731761305616814,-0.13885569919070143,-0.7361512779048148,brain & WLS_valid,42.0,131072.0,g2_shared_indices_reuse
130316,normal,0,within cohort IQR fences on primary flags,787920.0,787734.0,787734.0,131072.0,0.08398708144540265,0.07049896648199505,-0.0134881149634076,0.8394025041556445,0.2531740756327526,0.1881568173783389,0.11360979514647282,0.09353674897673987,0.0009358659708389684,0.00047802331470111434,0.000840657915489719,0.0003084949661527557,0.0011588204924494038,0.00049697118398017,0.0009363453726357252,0.0003735458332212093,0.0008243887099294291,0.0004933856885053456,0.0007928141869416881,0.000300950812749738,0.162874221671387,0.22462075250686336,0.37432198709791153,0.00020208542527815998,0.0003657753043733146,0.6745487915021852,0.00029847902952261654,0.000476712381155027,0.5622592872223214,0.00022378931700255743,0.0003637403212611486,0.6825302179335829,available,108.0,18.0,90.0,1.0,0.0,37160.8984375,476.38705110717655,1092.783693557765,0,0,0,0,-0.7305157178583725,0.0,0.22082053917872896,brain & WLS_valid,42.0,131072.0,g2_shared_indices_reuse
130518,normal,1,within cohort IQR fences on primary flags,680176.0,679959.0,679959.0,131072.0,0.9782617324961268,0.07820061501541448,-0.9000611174807123,0.07993833594602362,0.25576137463471627,0.19108021954238374,0.12689271075205932,0.1003717128164278,0.0009432872905854225,0.0005006296362473936,0.0008428034776967679,0.0003312672034711244,0.001165291678709092,0.0005123993542208168,0.0009426454128357508,0.0003558968545052551,0.0008322850965288847,0.0005180649549985663,0.0007928825101130413,0.0003254897317175891,0.15643790921630826,0.21817192315637793,0.4065445470108508,0.0002194278441340553,0.0003979023844588365,0.6395799983567219,0.00029957582979183047,0.0004660307734616715,0.60759142637669,0.00024362704752252127,0.000398919681470925,0.6427004947147821,available,108.0,18.0,90.0,1.0,0.0,31987.27734375,387.6868443596154,966.4663373438531,1,0,0,0,3.2726033286306375,0.36573451609745045,-0.1967842106279166,brain & WLS_valid,42.0,131072.0,g2_shared_indices_reuse
130720,inr_specific,1,INR DWI and FA MAE IQR-high while WLS FA mean within cohort fences; consistent with INR-specific failure,856215.0,856089.0,856089.0,131072.0,0.2414340231544187,0.1240672582228684,-0.1173667649315503,0.5138764479085711,0.2421702182663723,0.18811359337019698,0.7274110020855183,0.03554377990261206,0.0009988627761584202,0.0005439162481698412,0.002597285855006201,0.007712354993681887,0.0012179611851200222,0.0005444943378497402,0.0048257757734419884,0.01437465766689601,0.00088931357171409,0.0005651387981051573,0.0014830409640816434,0.004510822901508491,0.488457583603139,0.5199091027941484,0.1348455798224471,0.0022444731387425815,0.00749948738489479,0.7257557682480065,0.004075872448774985,0.014461005654832047,0.6913894023821974,0.0013739468375208689,0.004182237392899723,0.6920310143429422,available,108.0,18.0,90.0,1.0,0.0,34494.23046875,525.9525415917045,1208.232357224946,0,1,1,0,-0.0257223409844293,2.543841513021744,21.345518780549735,brain & WLS_valid,42.0,131072.0,g2_shared_indices_reuse
