epoch,loss,sec
1,3.9076554926841154,1.320753812789917
2,1.6777873198623243,2.4346120357513428
3,1.0944341827993807,3.4692957401275635
4,1.569013368435528,4.498958349227905
5,1.5425862537777941,5.64599609375
6,1.005135778888412,6.673449754714966
7,1.3865620946106703,7.674566268920898
8,2.010718152186145,8.679335355758667
9,1.2162637548602147,9.672791242599487
10,1.4718863625889238,10.651001453399658
11,1.5230689643517785,11.7002854347229
12,1.5306732182917389,12.68789029121399
13,1.3694632864516714,13.68783974647522
14,1.2277211540419122,14.711371421813965
15,0.912237331012021,15.70419454574585
16,1.1380739147248475,16.765178203582764
17,1.7731881954099822,17.904044151306152
18,1.2052011480797893,19.03720259666443
19,1.8760131785403127,20.048937797546387
20,1.5226283328688663,21.07425308227539
21,1.1520829926366392,22.129086017608643
22,1.5409618188505587,23.251535177230835
23,1.1370874827322752,24.316378831863403
24,1.3745493812405545,25.385918378829956
25,1.5955364657484967,26.408089637756348
26,0.96257843789847,27.38703417778015
27,1.275560125319854,28.374603509902954
28,1.3287950168485227,29.431161403656006
29,1.4712634992340337,30.520270586013794
30,1.7333789768426315,31.593780279159546
31,1.0730031424242517,32.70040202140808
32,1.289317422327788,33.754364252090454
33,1.0113102016241655,34.85064387321472
34,1.5864214552485425,35.87817358970642
35,1.231339405282684,36.956916093826294
36,1.310731589016707,38.04403328895569
37,1.1094661143810853,39.08789920806885
38,1.5252637887778489,40.16321110725403
39,1.0745535903650782,41.2400062084198
40,1.4453266364076862,42.32017397880554
41,1.3207850598770638,43.387675285339355
42,0.7515434167955233,44.44487190246582
43,1.302109149746273,45.51079297065735
44,1.8721102373755496,46.57589840888977
45,1.2342725999977278,47.67326354980469
46,1.068712429507919,48.78960704803467
47,1.2154219712900078,49.906805753707886
48,1.4545197505017986,51.011685371398926
49,1.089261446569277,52.157803535461426
50,1.7671117638764173,53.26179885864258
51,0.685585369558438,57.352113246917725
52,0.5366033844649791,58.460610151290894
53,0.40616957380071933,59.54872512817383
54,0.5769545154079146,60.61982583999634
55,0.38280801546314486,61.706483364105225
56,0.3241355126318724,62.694387912750244
57,0.27088520933428534,63.68634819984436
58,0.4800772874413625,64.7039999961853
59,0.4368259721800037,65.71178436279297
60,0.3664927254066519,66.71239972114563
61,0.5126370365043049,67.73936605453491
62,0.4459230905479711,68.72237968444824
63,0.24760122321870015,69.71368527412415
64,0.41477015118884003,70.74164366722107
65,0.5168277121108511,71.77639150619507
66,0.3504692510904177,72.78779435157776
67,0.43541315847440903,73.78271722793579
68,0.40563330564485944,74.79993391036987
69,0.2797111993736547,75.83955836296082
70,0.32497229415761386,76.87580585479736
71,0.18846801352565704,77.87728834152222
72,0.29589874114355313,78.93349099159241
73,0.30882883578862835,79.99184489250183
74,0.6366528811014217,81.03440856933594
75,0.3383031126273715,82.03980493545532
76,0.3056450315467689,83.07066297531128
77,0.2607655291971953,84.11278033256531
78,0.5076621888124424,85.16069316864014
79,0.38088930288086764,86.25256490707397
80,0.48141678693987755,87.29147386550903
81,0.30665830311405917,88.33806824684143
82,0.29926527549877113,89.37541460990906
83,0.293099810320722,90.4413230419159
84,0.31647231820160926,91.4885368347168
85,0.30388036861853757,92.60616207122803
86,0.29898655898869037,93.6974835395813
87,0.3329383605443265,94.73982357978821
88,0.3458844655557819,95.85214591026306
89,0.3250326691519307,96.91813945770264
90,0.30698077417910097,98.01872515678406
91,0.35981846652601074,99.11230754852295
92,0.3292600286395653,100.20663452148438
93,0.3185271757695338,101.31015658378601
94,0.31568360384553673,102.37100481987
95,0.27641465205537236,103.5141875743866
96,0.4461678607389331,104.61307954788208
97,0.22550968922998593,105.69202446937561
98,0.20547232754204584,106.77741932868958
99,0.3457987452330797,107.89834403991699
100,0.336420128421615,108.98039698600769
101,0.296684287585642,113.02409100532532
102,0.28407274568858354,114.11318731307983
103,0.25144518996062487,115.23974394798279
104,0.36041406210835863,116.37002563476562
105,0.2009556160753836,117.52793550491333
106,0.19993630911669005,118.7071897983551
107,0.9429647464872054,119.88343787193298
108,0.2634429244567519,121.01149892807007
109,0.2826328309495812,122.10418200492859
110,0.3928146424338869,123.12315607070923
111,0.27713885901738766,124.16447019577026
112,0.28238846123542477,125.19017028808594
113,4.543168453912696,126.20554757118225
114,0.18589019223075845,127.24451494216919
115,0.37408549373402544,128.31946897506714
116,0.34404322504187407,129.400732755661
117,0.2551344362451978,130.485741853714
118,0.24926358045929153,131.54317259788513
119,0.2254422916666321,132.65444469451904
120,3.0194683396135984,133.71077752113342
121,0.1706162647222695,134.73318433761597
122,0.1915176873459764,135.76569604873657
123,0.251242501742166,136.7507848739624
124,0.269277440643181,137.7227644920349
125,0.22631388106585845,138.7150161266327
126,0.3357623371660062,139.7396457195282
127,0.26500909068500217,140.79456686973572
128,0.3472633654980556,141.86729645729065
129,0.21386002372626378,142.9242398738861
130,0.3120299262278106,143.9900460243225
131,0.36487039113012343,145.08615612983704
