subject_id,ok,error,FA_MAE,FA_RMSE,FA_r,MD_MAE,MD_RMSE,MD_r,AD_MAE,AD_RMSE,AD_r,RD_MAE,RD_RMSE,RD_r,DWI_MAE,DWI_RelMSE,n_eval_voxels,n_sampled_voxels,evaluation_mask,final_loss,best_loss,best_epoch,training_time_sec,n_voxels,epochs
101309,True,,0.16236079658076058,0.1968759041033969,-0.02147789824538312,0.05071309293646821,0.05071486628801097,0.029924441116432113,0.061277685249663455,0.061279186398316525,-0.024891107619258376,0.0454307967802897,0.04543347844839782,0.03073657336740347,2097.293046272497,0.9999985677341963,799510.0,131072.0,brain & WLS_valid,0.5520794858433762,0.5520794858433762,2,3.1559574604034424,799510,2
